GPA_year1,GPA_year2,age,chooseUTM,compsurv,control,credits_earned1,credits_earned2,dad1,dad2,dad_edn,english,female,finish4,goodstanding_year1,goodstanding_year2,gpa0,graddeg,grade_20059_fall,hcom,hsgroup,lastmin,lm_never,lm_rarely,mathsci,mom1,mom2,mom_edn,mtongue,noshow,numcourses_nov1,prob_year1,prob_year2,sex,sfp,sfp_p,sfpany,sfpany_p,sfsp,sfsp_p,signup,ssp,ssp_p,totcredits_year1,used_adv,used_fsg,used_ssp,work1
1.59,2.0799999,18,1,1,1,2.5,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,1,1,80.800003,1,60,1,3,occasionally,0,0,.5,1,0,completed a community college diploma program,Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.0999999,0,18,0,1,1,2,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,0,75.699997,1,,1,1,occasionally,0,0,1,1,0,graduated from high school,English,0,4,0,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
.56999999,2.27,18,0,1,1,1.5,3.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,0,0,77.5,0,52,0,2,rarely,0,1,2,1,0,attended university but did not complete bachelor s degree,English,0,6,0,1,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.3800001,2.3599999,18,0,1,0,3,4,1,0,graduated from high school,1,1,1,1,1,80.300003,1,64,1,2,rarely,0,1,0,1,0,graduated from high school,English,0,6,0,0,F,0,0,1,1,1,1,1,0,0,4.5,0,0,0,1
2.6800001,3.0799999,18,0,1,1,2.5,3.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,1,1,80.300003,0,70,1,2,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.1199999,3.3,19,1,1,1,3,4.5,1,0,graduated from high school,1,0,1,1,1,74,1,81,1,1,usually,0,0,1,1,0,graduated from high school,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.1900001,.14,19,0,1,1,1.5,.5,1,1,"completed a doctoral degree or professional program (ph.d., ",1,1,1,0,0,72.800003,0,76.5,1,1,often,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.79,2.74,18,1,1,1,3,3.5,0,0,did not finish high school,0,1,1,1,1,80,0,74,1,2,often,0,0,1,0,0,did not finish high school,Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.26,2.3399999,18,0,1,1,3,3,1,0,graduated from high school,1,1,1,0,1,72.699997,0,62.5,1,1,usually,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,1,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.6600001,2.5699999,18,1,1,1,3,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,1,1,82.300003,0,73,1,3,often,0,0,1,1,0,graduated from high school,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
.80000001,1.55,18,0,1,1,1,2.5,0,0,did not finish high school,1,1,1,0,0,71.5,0,,1,1,rarely,0,1,0,1,0,graduated from high school,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
,,18,0,1,1,,,1,1,"completed a doctoral degree or professional program (ph.d., ",0,0,1,0,0,86.300003,1,,0,3,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,1,0,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.9100001,3.6099999,18,1,1,1,2,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,0,0,1,82.699997,1,,1,3,never,1,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.9299999,1.63,18,0,1,1,2.5,3,1,0,completed a community college diploma program,1,1,1,1,1,76.300003,1,60,1,2,occasionally,0,0,0,1,0,completed a community college diploma program,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
0,.28999999,19,1,1,1,0,.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,0,0,71.800003,1,29,1,1,occasionally,0,0,0,0,0,did not finish high school,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1
2.0799999,1.7,19,1,1,1,1.5,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,0,0,1,77,1,57,1,2,often,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.48,1.85,18,0,1,1,3.5,3.5,1,0,graduated from high school,1,0,1,1,1,83,0,77.5,1,3,often,0,0,1.5,0,0,did not finish high school,English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
,,18,0,1,0,,,0,0,don t know/not applicable,1,1,1,0,0,79.300003,1,,1,2,rarely,0,1,0,0,0,don t know/not applicable,English,0,6,,,F,0,0,1,1,1,1,1,0,0,1.5,0,0,0,1
1.17,2.05,19,0,1,1,1.5,3.5,1,0,attended a community college but did not complete diploma,1,0,0,0,1,79.199997,1,,1,2,often,0,0,.5,1,0,completed a community college diploma program,English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
.97000003,,18,0,1,1,2,.5,1,1,"completed a doctoral degree or professional program (ph.d., ",1,1,1,0,1,76.5,1,54,1,2,often,0,0,4,1,1,"completed a doctoral degree or professional program (ph.d., ",English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.8599999,2.5699999,18,0,1,1,3,5,1,0,graduated from high school,1,1,1,1,1,81.5,0,67,1,3,usually,0,0,3,1,0,graduated from high school,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.22,2.3,18,1,1,1,3,3.5,1,0,completed a community college diploma program,1,0,1,1,1,84.699997,0,85,1,3,usually,0,0,3,1,0,completed a community college diploma program,English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
.67000002,.89999998,19,0,1,1,1.5,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,0,0,0,73.300003,0,57,1,1,rarely,0,1,0,1,0,graduated from high school,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
2.4000001,2.6400001,18,0,1,1,2.5,4,1,0,graduated from high school,1,1,1,1,1,74.800003,1,68,1,1,often,0,0,1,1,0,graduated from high school,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.38,1.36,18,0,1,0,3.5,5,0,0,did not finish high school,0,0,1,0,0,79.800003,1,57.5,1,2,occasionally,0,0,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,1,0,M,0,0,0,0,0,0,1,1,1,5,1,1,1,1
2.1700001,1.26,18,0,1,0,3.5,1.5,1,0,completed a community college diploma program,1,0,0,1,1,80.300003,1,73,1,2,occasionally,0,0,1,1,0,completed a community college diploma program,English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,5,1,0,1,1
1.4,1.0700001,19,0,1,1,2,1.5,0,0,did not finish high school,0,1,1,0,0,77.800003,1,63,0,2,often,0,0,.5,0,0,did not finish high school,Other,0,4,0,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.35,,18,1,1,0,2.5,0,1,0,completed a community college diploma program,1,1,0,0,0,77.800003,1,63,1,2,often,0,0,0,1,0,graduated from high school,English,0,4,1,1,F,0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.3200001,1.88,19,0,1,1,4,2,1,1,"completed a master s degree (m.a., m.sc., etc)",0,0,1,0,1,76.199997,1,60.333332,1,1,often,0,0,1.5,1,1,"completed a master s degree (m.a., m.sc., etc)",Other,0,6,1,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.23,,18,0,1,1,2,0,0,0,did not finish high school,1,0,1,0,0,75.199997,0,67.5,1,1,usually,0,0,0,1,0,attended university but did not complete bachelor s degree,English,0,5,1,1,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.47,2.74,18,1,1,1,3,4.25,1,0,graduated from high school,1,1,1,1,1,83.300003,1,75,1,3,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.2,.85000002,18,1,1,1,.5,1.5,1,0,attended university but did not complete bachelor s degree,0,0,0,0,0,74.800003,0,43,1,1,rarely,0,1,1,1,0,attended university but did not complete bachelor s degree,Other,0,4,0,1,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.85,,19,0,1,0,2.5,0,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,1,1,78.300003,0,75,0,2,occasionally,0,0,2,1,0,completed a community college diploma program,English,0,5,0,0,M,0,0,0,0,0,0,0,1,0,4,0,0,0,1
.5,,19,0,1,0,.5,0,1,0,completed a community college diploma program,1,0,0,0,0,79,0,65.5,1,2,often,0,0,3,1,0,completed a community college diploma program,English,0,4,1,1,M,1,0,1,0,0,0,0,0,0,4,0,0,0,1
1.9,2.3,18,0,1,1,3,4,1,1,"completed a master s degree (m.a., m.sc., etc)",0,1,1,0,1,75,0,65.333336,0,1,usually,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,5,0,0,F,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
1.65,2.46,18,0,1,1,2,4,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,1,1,76.300003,1,57,1,2,occasionally,0,0,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.84,1.84,18,0,1,0,3,1.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,1,1,81.5,0,73,1,3,usually,0,0,2,1,0,completed a community college diploma program,English,0,5,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.46,2.23,18,0,1,0,2.5,4.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,0,0,1,76,0,55,1,1,often,0,0,0,1,0,graduated from high school,English,0,5,1,0,M,0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.6300001,1.9400001,18,1,1,1,1.5,2.5,0,0,did not finish high school,1,1,0,0,1,74,1,,1,1,often,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,3,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.3099999,1.96,18,1,1,1,4,2,1,0,graduated from high school,0,0,1,1,1,80.5,0,67,1,2,occasionally,0,0,1.5,1,0,completed a community college diploma program,Other,0,5,0,0,M,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.9,2,19,1,1,0,1.5,.5,1,0,graduated from high school,1,0,0,0,0,84,0,59,1,3,often,0,0,0,1,0,graduated from high school,English,0,4,0,0,M,1,0,1,0,0,0,0,0,0,1.5,0,0,0,1
3.03,2.1400001,18,0,1,0,2.5,2.5,1,1,"completed a doctoral degree or professional program (ph.d., ",0,1,1,1,1,82.300003,1,85,0,3,rarely,0,1,1,0,0,don t know/not applicable,Other,0,5,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.41,.46000001,18,1,1,0,2.5,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,0,0,0,77.5,0,68,1,2,often,0,0,2,1,0,completed a community college diploma program,Other,0,5,1,0,M,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
3.04,3.27,18,0,1,0,3,4,1,0,completed a community college diploma program,0,1,1,1,1,84,1,72,1,3,often,0,0,4,1,0,completed a community college diploma program,Other,0,5,0,0,F,0,0,0,0,0,0,1,1,1,5,1,0,1,1
3.76,3.24,18,0,1,1,3,3.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,1,1,87,1,80,1,3,usually,0,0,1,1,0,completed a community college diploma program,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
3.6400001,3.0699999,18,0,1,0,2.5,4.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,1,1,78.199997,1,85,1,2,often,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,4,0,0,F,0,0,1,1,1,1,1,0,0,4,1,0,1,1
2.1199999,1.1799999,18,0,1,0,2,4,1,0,attended a community college but did not complete diploma,1,0,1,0,1,80,0,70,0,2,occasionally,0,0,2,1,0,attended a community college but did not complete diploma,English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,3,0,0,0,1
1.51,1.66,19,0,1,0,3,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,1,1,1,1,74.800003,0,61.5,1,1,occasionally,0,0,1,1,0,graduated from high school,Other,0,5,0,0,F,0,0,0,0,0,0,0,1,0,4,0,0,0,1
2.6199999,3.3800001,18,0,1,0,3,3.5,1,0,graduated from high school,0,1,1,1,1,78.5,0,77,1,2,usually,0,0,1,1,0,completed a community college diploma program,Other,0,6,0,0,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
1.54,2.6600001,18,0,1,1,3.5,2.5,1,0,attended university but did not complete bachelor s degree,1,1,1,1,1,85.699997,0,64.666664,0,3,occasionally,0,0,.5,1,0,attended university but did not complete bachelor s degree,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
,,18,1,1,1,.5,0,1,0,completed a community college diploma program,1,1,1,0,0,80.300003,0,42.5,1,2,occasionally,0,0,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.28,2.5,18,1,1,0,1.5,2.5,0,0,did not finish high school,1,1,1,0,1,75.699997,1,38,1,1,rarely,0,1,0,0,0,did not finish high school,English,0,6,0,0,F,0,0,1,1,1,1,1,0,0,4,1,1,1,1
2.8299999,3.7,18,1,1,1,4,.5,1,0,graduated from high school,1,1,1,1,1,76.800003,1,73.25,1,2,occasionally,0,0,0,1,0,completed a community college diploma program,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
1.08,0,19,0,1,1,1.5,0,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,0,0,72.199997,1,62.5,1,1,usually,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
0,.33000001,20,0,1,1,0,.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,0,0,75.5,1,41,1,1,occasionally,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,6,0,1,M,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1
1.5700001,,18,0,1,0,3,0,1,0,graduated from high school,1,0,1,0,0,75,0,63,1,1,occasionally,0,0,.5,1,0,graduated from high school,English,0,3,0,1,M,0,0,0,0,0,0,0,1,0,4,0,0,0,1
1.17,1.77,18,0,1,1,2.5,2.5,1,0,completed a community college diploma program,1,1,1,0,1,82.699997,0,58,1,3,rarely,0,1,4,1,0,completed a community college diploma program,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.52,2.1800001,18,0,1,1,2,5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,1,78.800003,1,61.5,1,2,often,0,0,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.1799999,1.4,18,0,1,1,3,5,1,0,graduated from high school,1,1,1,0,0,72.5,1,53,1,1,rarely,0,1,1.5,1,0,graduated from high school,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.6400001,,18,0,1,1,3,0,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,1,0,85.800003,1,64,0,3,rarely,0,1,3,1,0,graduated from high school,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.3,1.33,19,0,1,0,1.5,2,1,0,graduated from high school,1,1,1,0,0,74.300003,1,80,0,1,occasionally,0,0,1,0,0,did not finish high school,English,0,5,0,1,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
2.0699999,2.23,18,0,1,0,2.5,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,0,0,1,84.699997,1,81,1,3,occasionally,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,0,0,F,0,0,1,1,1,1,1,0,0,3.5,1,0,1,1
1.87,1.9,18,0,1,1,2.5,2,1,0,completed a community college diploma program,0,1,1,1,1,86.199997,1,59,1,3,often,0,0,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",Other,0,6,0,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.89,2.53,18,0,1,1,2.5,3,1,0,attended university but did not complete bachelor s degree,1,1,1,1,1,80.5,1,65,1,2,often,0,0,4,1,0,graduated from high school,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.53,2.76,19,0,1,1,2.5,3.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,1,1,81,1,81,1,3,often,0,0,1,1,1,"completed a master s degree (m.a., m.sc., etc)",Other,0,4,0,0,M,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.88,2.3800001,18,1,1,1,1.5,3,1,0,completed a community college diploma program,1,1,1,0,1,83.699997,1,3,1,3,occasionally,0,0,0,1,0,graduated from high school,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
3.01,2.3399999,19,0,1,0,2.5,5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,1,1,80.699997,1,66,1,2,never,1,0,3,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,4,0,0,0,1
1.39,3.3900001,18,0,1,1,3,4.5,1,1,"completed a doctoral degree or professional program (ph.d., ",0,1,1,0,1,78.800003,0,53.5,1,2,often,0,0,1.5,1,1,"completed a master s degree (m.a., m.sc., etc)",Other,0,6,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
1.64,2,19,1,1,1,3,2.75,1,0,completed a community college diploma program,1,1,1,1,1,75.699997,0,56.666668,1,1,rarely,0,1,1.5,1,0,graduated from high school,English,0,4,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
,2.2,18,0,1,1,3,3,0,0,don t know/not applicable,1,0,1,0,1,76.800003,0,,1,2,occasionally,0,0,0,0,0,don t know/not applicable,English,1,0,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1
.67000002,.80000001,21,1,1,1,1.5,1.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,1,0,0,74.300003,1,55.333332,1,1,occasionally,0,0,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,4,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.97,2.73,18,0,1,0,3,4,1,0,completed a community college diploma program,1,1,1,1,1,75.800003,1,55,1,1,occasionally,0,0,2,1,0,graduated from high school,English,0,6,0,0,F,0,0,1,1,1,1,1,0,0,5,1,0,1,1
2.5899999,2.79,18,0,1,0,2.5,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,0,1,1,82.5,1,73,1,3,occasionally,0,0,1,1,0,attended university but did not complete bachelor s degree,English,0,6,0,0,F,1,1,1,1,0,0,1,0,0,4.5,0,0,0,1
.66000003,,18,0,1,1,2,0,0,0,don t know/not applicable,1,1,1,0,0,78.800003,0,57,1,2,occasionally,0,0,.5,0,0,don t know/not applicable,English,0,5,1,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
1.29,1.6,18,0,1,1,1.5,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",0,0,1,0,0,83.300003,1,53,1,3,never,1,0,.5,0,0,don t know/not applicable,Other,0,6,0,0,M,0,0,0,0,0,0,0,0,0,3.5,0,0,0,1
,,18,0,1,1,4.5,5,1,0,graduated from high school,1,0,1,,,79,1,69.25,1,2,rarely,0,1,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,1,6,,,M,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.53,2.55,18,0,1,1,1.5,2.5,1,0,completed a community college diploma program,1,1,0,0,1,74.800003,1,,1,1,rarely,0,1,0,1,0,graduated from high school,English,0,3,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
,1.14,18,0,1,0,1,2,1,0,graduated from high school,1,0,0,0,0,86.699997,0,63,0,3,never,1,0,0,1,0,graduated from high school,English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,2.5,1,0,1,1
1.58,2.05,18,0,1,1,1.5,3,1,1,"completed a master s degree (m.a., m.sc., etc)",1,0,1,0,1,74,1,66,1,1,occasionally,0,0,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,0,0,M,0,0,0,0,0,0,0,0,0,2,0,0,0,1
1.3,1.35,19,0,1,0,2.5,4,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,0,0,0,73.5,0,64,0,1,occasionally,0,0,1,1,0,graduated from high school,English,0,5,0,1,M,0,0,0,0,0,0,0,1,0,3.5,0,0,0,1
2.02,2.8099999,18,1,1,0,3.5,4.5,1,0,attended university but did not complete bachelor s degree,1,0,1,1,1,74.300003,0,72.5,1,1,occasionally,0,0,1.5,1,0,attended university but did not complete bachelor s degree,English,0,5,0,0,M,0,0,0,0,0,0,1,1,1,4.5,0,0,0,1
.46000001,.47,18,0,1,0,1,1,1,0,graduated from high school,1,1,1,0,0,72.5,1,62,1,1,occasionally,0,0,.5,1,0,graduated from high school,English,0,6,1,0,F,0,0,1,1,1,1,1,0,0,4,1,0,1,1
,,18,1,1,0,,,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,0,78.300003,0,,1,2,often,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,,,M,0,0,1,1,1,1,1,0,0,0,1,0,1,1
1.13,,18,0,1,0,1.5,0,1,0,attended a community college but did not complete diploma,1,1,1,0,0,80,0,56,0,2,rarely,0,1,2,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,5,1,1,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
3.1700001,2.7,19,0,1,1,3,.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,1,75.300003,1,80.333336,1,1,often,0,0,0,1,0,graduated from high school,English,0,3,0,0,M,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1.87,1.7,19,0,1,0,2.5,.5,1,0,attended university but did not complete bachelor s degree,1,0,1,0,1,74,0,70,1,1,occasionally,0,0,0,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,4,0,0,M,1,1,1,1,0,0,1,0,0,3.5,0,0,0,1
.75,1.87,18,1,1,1,2,2.5,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,1,0,0,0,81.699997,0,58.5,1,3,occasionally,0,0,0,1,0,completed a community college diploma program,English,0,4,1,1,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
.56999999,,18,1,1,0,.5,0,1,0,completed a community college diploma program,1,1,1,0,0,85.300003,1,,1,3,rarely,0,1,1,1,0,completed a community college diploma program,English,0,5,0,1,F,0,0,0,0,0,0,0,1,0,3.5,0,0,0,1
2.03,2.04,18,1,1,1,1.5,2.5,1,0,graduated from high school,1,1,0,0,1,76.5,1,,1,2,occasionally,0,0,0,1,0,graduated from high school,English,0,6,0,0,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
.89999998,.23,18,1,1,1,1.5,1,1,0,graduated from high school,1,1,1,0,0,72.300003,0,64.5,1,1,occasionally,0,0,0,1,0,completed a community college diploma program,English,0,5,0,1,F,0,0,0,0,0,0,0,0,0,3,0,0,0,1
2.48,3.4300001,18,0,1,0,2,1,1,0,completed a community college diploma program,1,1,1,0,1,73.5,0,75.333336,1,1,occasionally,0,0,0,1,0,graduated from high school,English,0,4,0,0,F,0,0,0,0,0,0,1,1,1,2.5,0,0,0,1
2,2.8,18,1,1,0,2.5,4.5,1,0,completed a community college diploma program,1,0,0,1,1,78.5,0,65,1,2,often,0,0,0,1,0,completed a community college diploma program,English,0,5,0,0,M,1,0,1,0,0,0,0,0,0,4,0,0,0,1
2.9200001,2.5999999,18,0,1,0,3.5,4.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,1,1,87,1,69,1,3,often,0,0,3.5,1,1,"completed a master s degree (m.a., m.sc., etc)",English,0,6,0,0,F,0,0,0,0,0,0,1,1,1,5,1,1,1,1
1.16,1.64,18,0,1,1,3,3,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,0,75.699997,1,66.5,0,1,often,0,0,0,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",English,0,6,1,0,M,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1
2.23,2.73,18,0,1,0,3.5,2.5,1,0,attended university but did not complete bachelor s degree,1,0,1,1,1,79,0,73.666664,0,2,occasionally,0,0,0,1,1,"completed a doctoral degree or professional program (ph.d., ",English,0,4,0,0,M,0,0,0,0,0,0,1,1,1,4,0,0,0,1
2.3399999,.5,18,0,1,1,3,1,1,0,graduated from high school,0,1,0,1,1,75.199997,1,80,1,1,occasionally,0,0,0,1,0,completed a community college diploma program,Other,0,3,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
2.22,2.24,19,0,1,0,2,2.5,0,0,did not finish high school,1,1,1,0,1,78.5,1,75,1,2,usually,0,0,0,1,0,attended university but did not complete bachelor s degree,English,0,5,0,0,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.3299999,2.6900001,19,1,1,0,3,3.5,1,0,attended university but did not complete bachelor s degree,1,0,1,1,1,77,0,76.5,1,2,often,0,0,0,1,0,graduated from high school,English,0,4,0,0,M,0,0,0,0,0,0,1,1,1,4,0,0,0,1
1.47,1.23,18,0,1,0,2,2.5,1,1,"completed a master s degree (m.a., m.sc., etc)",1,1,1,0,0,73.699997,0,58,0,1,rarely,0,1,0,1,0,completed a community college diploma program,English,0,6,0,1,F,1,1,1,1,0,0,1,0,0,4,0,0,0,1
2.23,3.03,18,0,1,1,3,3,1,0,graduated from high school,1,1,1,1,1,83.300003,1,66.5,0,3,occasionally,0,0,2,1,0,graduated from high school,English,0,5,0,0,F,0,0,0,0,0,0,0,0,0,4,0,0,0,1
3.4000001,2.6500001,18,0,1,0,2.5,1,1,1,"completed a bachelor s degree (b.a., b.comm., etc)",1,0,1,0,1,84.300003,0,74.5,1,3,often,0,0,1,1,0,graduated from high school,English,0,4,0,0,M,0,0,0,0,0,0,0,1,0,3,0,0,0,1
1.16,1.3,19,0,1,1,3.5,6,1,0,attended a community college but did not complete diploma,1,1,1,0,0,73.699997,0,62.5,1,1,occasionally,0,0,1,1,0,graduated from high school,English,0,5,1,0,F,0,0,0,0,0,0,0,0,0,5,0,0,0,1
2.26,1.59,18,0,1,0,2.5,3.5,0,0,don t know/not applicable,1,1,1,1,1,75.300003,1,66,1,1,often,0,0,0,1,0,completed a community college diploma program,English,0,4,0,0,F,1,0,1,0,0,0,0,0,0,4,0,0,0,1
