"escolaridad","ingreso","lingreso"
12,6000,8.69951474821019
14,3440,8.14322675036744
6,833,6.72503364216684
12,1500,7.3132203870903
19,24000,10.0858091093301
9,10320,9.24183903903555
6,1075,6.98007594056176
11,3870,8.26100978602383
9,5000,8.51719319141624
18,15000,9.61580548008435
6,6450,8.77183540978982
16,9000,9.10497985631836
16,20000,9.90348755253613
3,8600,9.0595174822416
17,30100,10.312280450737
12,15480,9.64730414714372
12,15000,9.61580548008435
12,7310,8.89699855274382
11,6880,8.83637393092739
12,10000,9.21034037197618
12,8600,9.0595174822416
12,2580,7.85554467791566
12,15910,9.67470312133183
9,1075,6.98007594056176
6,10750,9.28266103355581
18,10000,9.21034037197618
6,5160,8.54869185847561
6,200,5.29831736654804
16,7000,8.85366542803745
17,6450,8.77183540978982
9,1075,6.98007594056176
9,7740,8.95415696658377
9,7525,8.92598608961708
12,6000,8.69951474821019
12,6450,8.77183540978982
12,12900,9.46498259034976
16,4000,8.29404964010203
16,20000,9.90348755253613
16,10000,9.21034037197618
12,13000,9.47270463644367
9,1000,6.90775527898214
12,8385,9.03419967425731
12,9600,9.16951837745593
16,15050,9.61913327017702
1,333,5.80814248998044
6,7740,8.95415696658377
12,10320,9.24183903903555
12,10000,9.21034037197618
9,6450,8.77183540978982
17,10000,9.21034037197618
12,10320,9.24183903903555
9,15050,9.61913327017702
12,6450,8.77183540978982
17,5200,8.55641390456952
17,16000,9.68034400122192
9,4644,8.44333134281778
16,15000,9.61580548008435
17,3440,8.14322675036744
9,8000,8.98719682066197
9,4300,8.36637030168165
0,1720,7.4500795698075
9,12000,9.39266192877014
9,5160,8.54869185847561
16,12000,9.39266192877014
12,6000,8.69951474821019
9,4800,8.47637119689598
0,6020,8.70284253830287
17,3440,8.14322675036744
12,6000,8.69951474821019
17,24000,10.0858091093301
17,8000,8.98719682066197
16,7000,8.85366542803745
17,20000,9.90348755253613
15,2800,7.9373746961633
12,8400,9.03598698483141
6,7310,8.89699855274382
16,14000,9.5468126085974
9,8600,9.0595174822416
11,1000,6.90775527898214
17,8600,9.0595174822416
9,8600,9.0595174822416
6,6450,8.77183540978982
9,2150,7.67322312112171
9,2150,7.67322312112171
15,4300,8.36637030168165
12,17200,9.75266466280154
9,8600,9.0595174822416
9,12900,9.46498259034976
12,8600,9.0595174822416
6,6450,8.77183540978982
12,8000,8.98719682066197
17,12900,9.46498259034976
13,2580,7.85554467791566
12,16125,9.68812614166397
12,17200,9.75266466280154
6,6020,8.70284253830287
12,6708,8.8110561229431
17,20000,9.90348755253613
12,860,6.75693238924755
4,4000,8.29404964010203
9,10750,9.28266103355581
17,8600,9.0595174822416
12,6500,8.77955745588373
12,2100,7.64969262371151
16,16000,9.68034400122192
12,5160,8.54869185847561
16,43000,10.6689553946757
9,5160,8.54869185847561
10,1290,7.16239749735572
9,12000,9.39266192877014
12,10750,9.28266103355581
6,4300,8.36637030168165
9,10000,9.21034037197618
9,4300,8.36637030168165
10,6020,8.70284253830287
9,860,6.75693238924755
9,19610,9.88379491919039
16,12000,9.39266192877014
2,9030,9.10830764641103
17,15500,9.64859530290734
12,14000,9.5468126085974
9,12100,9.40096073158483
12,6450,8.77183540978982
12,5160,8.54869185847561
9,7100,8.86785006302941
9,11180,9.32188174670909
19,20000,9.90348755253613
12,5590,8.62873456614915
12,8600,9.0595174822416
15,4000,8.29404964010203
17,17200,9.75266466280154
17,8600,9.0595174822416
9,6450,8.77183540978982
12,7200,8.88183630500415
14,8000,8.98719682066197
17,8000,8.98719682066197
6,7310,8.89699855274382
9,8600,9.0595174822416
16,7740,8.95415696658377
17,14000,9.5468126085974
12,4300,8.36637030168165
9,8600,9.0595174822416
9,7740,8.95415696658377
12,4300,8.36637030168165
9,6020,8.70284253830287
9,5590,8.62873456614915
9,7800,8.96187901267768
9,12900,9.46498259034976
6,9890,9.19927942461676
12,20000,9.90348755253613
9,6450,8.77183540978982
12,10750,9.28266103355581
14,7740,8.95415696658377
12,12500,9.43348392329039
2,860,6.75693238924755
10,8600,9.0595174822416
12,10750,9.28266103355581
12,5800,8.66561319653451
16,20000,9.90348755253613
6,6450,8.77183540978982
9,15050,9.61913327017702
12,9030,9.10830764641103
9,6030,8.70450228972123
12,6450,8.77183540978982
6,2150,7.67322312112171
12,3440,8.14322675036744
12,10750,9.28266103355581
17,12000,9.39266192877014
9,19350,9.87044769845793
0,12900,9.46498259034976
9,5590,8.62873456614915
17,16000,9.68034400122192
15,10750,9.28266103355581
0,6450,8.77183540978982
15,8400,9.03598698483141
12,6000,8.69951474821019
17,10000,9.21034037197618
9,6450,8.77183540978982
4,12900,9.46498259034976
14,34400,10.4458118433615
9,2150,7.67322312112171
12,7310,8.89699855274382
6,7500,8.9226582995244
11,8170,9.00822418785405
18,40000,10.5966347330961
12,1290,7.16239749735572
0,8600,9.0595174822416
9,3870,8.26100978602383
12,9000,9.10497985631836
12,7740,8.95415696658377
13,12900,9.46498259034976
11,10320,9.24183903903555
9,1290,7.16239749735572
12,7310,8.89699855274382
9,1800,7.49554194388426
17,25000,10.1266311038503
9,5160,8.54869185847561
9,9030,9.10830764641103
13,18000,9.7981270368783
6,645,6.46925031679577
17,17000,9.74096862303835
6,2150,7.67322312112171
12,6000,8.69951474821019
6,8600,9.0595174822416
14,6000,8.69951474821019
6,8600,9.0595174822416
9,8600,9.0595174822416
10,4400,8.38935981990635
9,6450,8.77183540978982
2,333,5.80814248998044
9,7095,8.86714558959414
12,3000,8.00636756765025
12,7000,8.85366542803745
15,6880,8.83637393092739
9,6450,8.77183540978982
9,15480,9.64730414714372
12,8000,8.98719682066197
13,2580,7.85554467791566
12,2150,7.67322312112171
12,4300,8.36637030168165
18,13600,9.51782507172414
12,6450,8.77183540978982
9,3010,8.00969535774292
9,6880,8.83637393092739
8,7740,8.95415696658377
15,40000,10.5966347330961
16,5160,8.54869185847561
16,6000,8.69951474821019
16,10000,9.21034037197618
17,10000,9.21034037197618
12,10750,9.28266103355581
12,5160,8.54869185847561
0,12900,9.46498259034976
12,6000,8.69951474821019
9,4300,8.36637030168165
4,12900,9.46498259034976
10,6600,8.79482492801452
9,6450,8.77183540978982
13,5160,8.54869185847561
16,7000,8.85366542803745
9,2580,7.85554467791566
6,12900,9.46498259034976
9,6450,8.77183540978982
9,3440,8.14322675036744
6,4300,8.36637030168165
13,12000,9.39266192877014
9,7740,8.95415696658377
9,4000,8.29404964010203
6,3096,8.03786623470962
6,12900,9.46498259034976
17,7000,8.85366542803745
12,4300,8.36637030168165
9,9030,9.10830764641103
12,10000,9.21034037197618
9,10750,9.28266103355581
12,6450,8.77183540978982
15,4300,8.36637030168165
4,12900,9.46498259034976
3,1935,7.56786260546388
9,20640,9.9349862195955
9,8600,9.0595174822416
11,3870,8.26100978602383
12,1978,7.58984151218266
0,4386,8.38617292897783
3,645,6.46925031679577
12,6175,8.72826416149618
11,12900,9.46498259034976
0,4300,8.36637030168165
12,14000,9.5468126085974
12,6450,8.77183540978982
8,4300,8.36637030168165
12,8600,9.0595174822416
9,6450,8.77183540978982
9,7500,8.9226582995244
9,2150,7.67322312112171
17,17200,9.75266466280154
9,8600,9.0595174822416
12,6000,8.69951474821019
1,3870,8.26100978602383
0,3010,8.00969535774292
17,5000,8.51719319141624
2,5160,8.54869185847561
12,5400,8.59415423255237
9,54180,10.9000671156391
9,5160,8.54869185847561
4,1290,7.16239749735572
6,6450,8.77183540978982
16,12040,9.39598971886281
17,22000,9.99879773234045
12,4730,8.46168048148598
12,5160,8.54869185847561
12,5590,8.62873456614915
17,10105,9.22078562983772
11,3010,8.00969535774292
10,6000,8.69951474821019
16,5160,8.54869185847561
9,5160,8.54869185847561
12,2150,7.67322312112171
12,8600,9.0595174822416
15,6450,8.77183540978982
9,4500,8.41183267575841
9,10750,9.28266103355581
16,15000,9.61580548008435
16,34400,10.4458118433615
12,10750,9.28266103355581
9,9000,9.10497985631836
16,10000,9.21034037197618
17,7000,8.85366542803745
15,3440,8.14322675036744
12,2150,7.67322312112171
9,6880,8.83637393092739
17,10000,9.21034037197618
12,10965,9.30246366085199
9,3000,8.00636756765025
17,6800,8.8246778911642
16,10750,9.28266103355581
9,8170,9.00822418785405
9,7740,8.95415696658377
12,8600,9.0595174822416
6,8600,9.0595174822416
14,17000,9.74096862303835
16,10000,9.21034037197618
15,21000,9.95227771670556
12,12000,9.39266192877014
0,1666,7.41818082272679
9,8600,9.0595174822416
12,6450,8.77183540978982
17,17200,9.75266466280154
16,6450,8.77183540978982
12,7740,8.95415696658377
9,3440,8.14322675036744
6,34400,10.4458118433615
0,7525,8.92598608961708
12,6450,8.77183540978982
9,4000,8.29404964010203
13,8000,8.98719682066197
16,17200,9.75266466280154
9,5160,8.54869185847561
12,10750,9.28266103355581
12,6880,8.83637393092739
12,7310,8.89699855274382
12,1720,7.4500795698075
15,6450,8.77183540978982
12,43000,10.6689553946757
9,9200,9.12695876303713
9,12900,9.46498259034976
14,12000,9.39266192877014
16,7000,8.85366542803745
13,5160,8.54869185847561
9,3440,8.14322675036744
12,9030,9.10830764641103
15,51600,10.8512769514697
9,5160,8.54869185847561
12,15910,9.67470312133183
9,1720,7.4500795698075
9,1720,7.4500795698075
11,6450,8.77183540978982
9,5000,8.51719319141624
9,8600,9.0595174822416
12,5590,8.62873456614915
9,6450,8.77183540978982
12,14680,9.59424130216851
17,10000,9.21034037197618
12,6000,8.69951474821019
6,5160,8.54869185847561
4,4000,8.29404964010203
9,6450,8.77183540978982
10,4300,8.36637030168165
12,2580,7.85554467791566
11,25000,10.1266311038503
9,14000,9.5468126085974
12,4515,8.41516046585109
9,8600,9.0595174822416
9,2150,7.67322312112171
9,6450,8.77183540978982
9,8063,8.99504097468502
9,5160,8.54869185847561
6,7525,8.92598608961708
11,40000,10.5966347330961
12,21500,9.97580821411575
17,8333,9.02797881438221
6,5160,8.54869185847561
9,4300,8.36637030168165
11,6450,8.77183540978982
9,7740,8.95415696658377
6,8600,9.0595174822416
13,1290,7.16239749735572
16,7000,8.85366542803745
9,5676,8.64400203827993
11,10000,9.21034037197618
9,4300,8.36637030168165
6,4300,8.36637030168165
12,6880,8.83637393092739
13,7740,8.95415696658377
16,2580,7.85554467791566
9,5160,8.54869185847561
11,17200,9.75266466280154
12,5160,8.54869185847561
8,8600,9.0595174822416
6,12900,9.46498259034976
17,11802,9.37602428761711
6,10000,9.21034037197618
12,9890,9.19927942461676
9,3440,8.14322675036744
12,10750,9.28266103355581
15,22000,9.99879773234045
12,5160,8.54869185847561
9,8600,9.0595174822416
6,500,6.21460809842219
9,4515,8.41516046585109
17,15000,9.61580548008435
10,1935,7.56786260546388
9,7310,8.89699855274382
9,6450,8.77183540978982
0,1720,7.4500795698075
9,6020,8.70284253830287
12,15000,9.61580548008435
9,12900,9.46498259034976
17,32000,10.3734911817819
6,5160,8.54869185847561
6,5547,8.62101252005523
1,900,6.80239476332431
8,2580,7.85554467791566
16,10600,9.26860928010016
9,34400,10.4458118433615
9,10200,9.23014299927236
16,6000,8.69951474821019
0,1935,7.56786260546388
11,3000,8.00636756765025
6,6450,8.77183540978982
6,963,6.87005341179813
18,30000,10.3089526606443
9,8600,9.0595174822416
17,20000,9.90348755253613
12,9460,9.15482766204592
6,4300,8.36637030168165
9,8600,9.0595174822416
6,17200,9.75266466280154
9,7525,8.92598608961708
7,4300,8.36637030168165
9,12900,9.46498259034976
9,10750,9.28266103355581
9,3440,8.14322675036744
9,6000,8.69951474821019
6,10750,9.28266103355581
13,5000,8.51719319141624
12,6450,8.77183540978982
14,6000,8.69951474821019
9,5660,8.64117917119723
6,2580,7.85554467791566
5,12900,9.46498259034976
15,35000,10.4631033404715
3,8600,9.0595174822416
16,8600,9.0595174822416
1,8600,9.0595174822416
9,8600,9.0595174822416
9,3440,8.14322675036744
9,8000,8.98719682066197
12,4687,8.45254799792271
12,7740,8.95415696658377
6,8600,9.0595174822416
18,16000,9.68034400122192
16,11000,9.30565055178051
9,5590,8.62873456614915
12,10750,9.28266103355581
12,6450,8.77183540978982
9,14000,9.5468126085974
9,8600,9.0595174822416
10,6000,8.69951474821019
12,600,6.39692965521615
13,9600,9.16951837745593
16,2924,7.98070782086967
15,10000,9.21034037197618
0,6020,8.70284253830287
12,6450,8.77183540978982
8,7740,8.95415696658377
12,21500,9.97580821411575
7,860,6.75693238924755
6,6450,8.77183540978982
6,1041,6.94793706861497
9,10750,9.28266103355581
9,2150,7.67322312112171
6,1000,6.90775527898214
10,6450,8.77183540978982
16,8200,9.01188943325234
12,6000,8.69951474821019
6,4300,8.36637030168165
16,3440,8.14322675036744
12,10000,9.21034037197618
12,8600,9.0595174822416
9,8600,9.0595174822416
6,6020,8.70284253830287
12,20000,9.90348755253613
9,10750,9.28266103355581
12,5600,8.63052187672324
12,16000,9.68034400122192
12,6450,8.77183540978982
9,8600,9.0595174822416
9,6880,8.83637393092739
12,1290,7.16239749735572
12,10750,9.28266103355581
11,6450,8.77183540978982
9,6450,8.77183540978982
9,833,6.72503364216684
12,7740,8.95415696658377
9,8600,9.0595174822416
6,750,6.62007320653036
16,21500,9.97580821411575
11,7740,8.95415696658377
14,10750,9.28266103355581
6,6880,8.83637393092739
13,17000,9.74096862303835
17,15000,9.61580548008435
17,6400,8.76405326934776
8,9460,9.15482766204592
6,21500,9.97580821411575
2,6880,8.83637393092739
12,45000,10.7144177687525
16,16000,9.68034400122192
6,10750,9.28266103355581
16,2150,7.67322312112171
6,8600,9.0595174822416
12,7310,8.89699855274382
9,5160,8.54869185847561
12,9000,9.10497985631836
12,12040,9.39598971886281
9,6450,8.77183540978982
16,12000,9.39266192877014
18,6000,8.69951474821019
12,7000,8.85366542803745
9,7740,8.95415696658377
16,12000,9.39266192877014
17,14000,9.5468126085974
6,8600,9.0595174822416
16,12040,9.39598971886281
6,5590,8.62873456614915
9,2580,7.85554467791566
16,15000,9.61580548008435
12,7568,8.93168411073171
14,6680,8.80687326653069
12,9600,9.16951837745593
16,25370,10.1413226525933
12,9000,9.10497985631836
12,8170,9.00822418785405
9,3870,8.26100978602383
16,5600,8.63052187672324
9,7740,8.95415696658377
17,5000,8.51719319141624
16,10750,9.28266103355581
17,16000,9.68034400122192
12,4730,8.46168048148598
12,8600,9.0595174822416
4,3010,8.00969535774292
12,4300,8.36637030168165
6,2150,7.67322312112171
9,12000,9.39266192877014
12,6450,8.77183540978982
11,10000,9.21034037197618
9,10750,9.28266103355581
9,2580,7.85554467791566
16,11000,9.30565055178051
9,3870,8.26100978602383
17,8600,9.0595174822416
16,11000,9.30565055178051
9,6020,8.70284253830287
9,9030,9.10830764641103
16,16000,9.68034400122192
18,30000,10.3089526606443
9,3440,8.14322675036744
9,6450,8.77183540978982
9,2150,7.67322312112171
9,5600,8.63052187672324
16,10000,9.21034037197618
9,3010,8.00969535774292
9,10750,9.28266103355581
9,12000,9.39266192877014
9,10320,9.24183903903555
16,13760,9.52952111148733
9,9800,9.19013766465866
12,8000,8.98719682066197
11,2400,7.78322401633604
9,10500,9.25913053614561
12,4200,8.34283980427146
9,1290,7.16239749735572
9,645,6.46925031679577
9,15480,9.64730414714372
6,3140,8.0519780789023
17,10000,9.21034037197618
9,7000,8.85366542803745
6,10750,9.28266103355581
4,9460,9.15482766204592
12,10000,9.21034037197618
16,8600,9.0595174822416
12,13000,9.47270463644367
11,15480,9.64730414714372
9,7740,8.95415696658377
14,9201,9.12706745278236
9,17200,9.75266466280154
12,3440,8.14322675036744
17,4300,8.36637030168165
12,6020,8.70284253830287
16,45150,10.7177455588451
11,2000,7.60090245954208
6,6450,8.77183540978982
9,1667,7.41878088275079
9,8172,9.00846895593751
3,3870,8.26100978602383
6,2580,7.85554467791566
9,10750,9.28266103355581
9,8000,8.98719682066197
9,3870,8.26100978602383
17,17200,9.75266466280154
12,20000,9.90348755253613
9,6880,8.83637393092739
3,6000,8.69951474821019
6,8600,9.0595174822416
12,3440,8.14322675036744
16,10191,9.22926025682869
9,1935,7.56786260546388
9,6450,8.77183540978982
17,5160,8.54869185847561
9,4600,8.43381158247719
9,2580,7.85554467791566
4,17200,9.75266466280154
19,15000,9.61580548008435
12,5000,8.51719319141624
12,8600,9.0595174822416
6,1290,7.16239749735572
9,15480,9.64730414714372
9,21500,9.97580821411575
17,1720,7.4500795698075
9,12900,9.46498259034976
9,5934,8.68845380085077
12,3225,8.07868822922987
12,6880,8.83637393092739
6,9890,9.19927942461676
9,12040,9.39598971886281
10,14000,9.5468126085974
9,8600,9.0595174822416
9,7360,8.90381521172292
17,14190,9.56029277015409
5,15050,9.61913327017702
9,6020,8.70284253830287
9,2580,7.85554467791566
12,15000,9.61580548008435
9,10750,9.28266103355581
16,10000,9.21034037197618
9,2580,7.85554467791566
17,15000,9.61580548008435
17,9030,9.10830764641103
16,2000,7.60090245954208
9,2580,7.85554467791566
9,14000,9.5468126085974
9,860,6.75693238924755
6,5160,8.54869185847561
10,17200,9.75266466280154
12,8600,9.0595174822416
9,3440,8.14322675036744
9,2600,7.86326672400957
1,12900,9.46498259034976
9,3200,8.07090608878782
17,12900,9.46498259034976
13,7800,8.96187901267768
9,1290,7.16239749735572
15,8500,9.04782144247841
12,12000,9.39266192877014
11,11180,9.32188174670909
6,4730,8.46168048148598
9,9030,9.10830764641103
9,17200,9.75266466280154
9,5590,8.62873456614915
9,13760,9.52952111148733
6,12900,9.46498259034976
6,10750,9.28266103355581
6,9030,9.10830764641103
9,11180,9.32188174670909
6,6450,8.77183540978982
0,6000,8.69951474821019
6,12900,9.46498259034976
6,5160,8.54869185847561
17,24000,10.0858091093301
9,8600,9.0595174822416
9,4730,8.46168048148598
2,1290,7.16239749735572
17,15000,9.61580548008435
6,5160,8.54869185847561
9,3870,8.26100978602383
11,7740,8.95415696658377
17,10750,9.28266103355581
9,18100,9.80366721725392
16,40000,10.5966347330961
17,12900,9.46498259034976
9,1290,7.16239749735572
9,12000,9.39266192877014
12,8600,9.0595174822416
12,6450,8.77183540978982
16,16600,9.71715797434464
12,10750,9.28266103355581
12,25000,10.1266311038503
12,6223,8.73600738456922
12,19350,9.87044769845793
9,8600,9.0595174822416
9,6000,8.69951474821019
9,3440,8.14322675036744
16,5000,8.51719319141624
9,4000,8.29404964010203
12,12900,9.46498259034976
9,3440,8.14322675036744
11,6000,8.69951474821019
9,5160,8.54869185847561
9,6450,8.77183540978982
6,3010,8.00969535774292
17,12000,9.39266192877014
9,4300,8.36637030168165
16,5600,8.63052187672324
17,8000,8.98719682066197
4,9460,9.15482766204592
11,5160,8.54869185847561
9,11610,9.35962207469194
16,5160,8.54869185847561
17,12000,9.39266192877014
17,12400,9.42545175159313
12,5500,8.61250337122056
9,8600,9.0595174822416
17,12000,9.39266192877014
12,6450,8.77183540978982
0,10750,9.28266103355581
15,16000,9.68034400122192
12,5375,8.58951385299586
9,9000,9.10497985631836
12,6000,8.69951474821019
6,1720,7.4500795698075
9,5200,8.55641390456952
11,6450,8.77183540978982
0,1032,6.93925394604151
6,6450,8.77183540978982
12,6600,8.79482492801452
9,3010,8.00969535774292
11,14190,9.56029277015409
12,9000,9.10497985631836
9,5160,8.54869185847561
6,6450,8.77183540978982
9,7740,8.95415696658377
12,7740,8.95415696658377
12,6000,8.69951474821019
12,6000,8.69951474821019
12,7740,8.95415696658377
12,5600,8.63052187672324
10,8600,9.0595174822416
15,7600,8.93590352627442
12,12000,9.39266192877014
9,10750,9.28266103355581
12,12900,9.46498259034976
15,8600,9.0595174822416
12,7955,8.98155594077189
6,6450,8.77183540978982
9,6450,8.77183540978982
9,2150,7.67322312112171
10,14000,9.5468126085974
11,7740,8.95415696658377
12,9030,9.10830764641103
17,6000,8.69951474821019
9,8600,9.0595174822416
17,11200,9.32366905728319
12,5400,8.59415423255237
6,4000,8.29404964010203
17,6450,8.77183540978982
14,2365,7.76853330092603
11,10750,9.28266103355581
16,5590,8.62873456614915
6,7740,8.95415696658377
12,5160,8.54869185847561
9,8600,9.0595174822416
12,4300,8.36637030168165
12,17200,9.75266466280154
12,12900,9.46498259034976
12,10000,9.21034037197618
0,8385,9.03419967425731
3,10320,9.24183903903555
9,10750,9.28266103355581
12,12900,9.46498259034976
9,21500,9.97580821411575
16,10000,9.21034037197618
6,4300,8.36637030168165
13,8600,9.0595174822416
11,5000,8.51719319141624
9,6450,8.77183540978982
9,7740,8.95415696658377
16,50000,10.8197782844103
12,6800,8.8246778911642
6,8600,9.0595174822416
12,3440,8.14322675036744
12,5590,8.62873456614915
9,3870,8.26100978602383
11,8600,9.0595174822416
7,3440,8.14322675036744
12,9000,9.10497985631836
12,12000,9.39266192877014
6,5160,8.54869185847561
9,5375,8.58951385299586
9,500,6.21460809842219
12,8000,8.98719682066197
9,9460,9.15482766204592
9,6450,8.77183540978982
12,5590,8.62873456614915
9,6000,8.69951474821019
12,7740,8.95415696658377
9,12900,9.46498259034976
9,8600,9.0595174822416
16,15000,9.61580548008435
9,8600,9.0595174822416
9,6450,8.77183540978982
9,6450,8.77183540978982
9,3870,8.26100978602383
11,4300,8.36637030168165
17,8000,8.98719682066197
9,5600,8.63052187672324
0,3750,8.22951111896446
17,2500,7.82404601085629
16,28000,10.2399597891573
9,12900,9.46498259034976
9,5160,8.54869185847561
6,10500,9.25913053614561
9,8385,9.03419967425731
12,6880,8.83637393092739
6,8000,8.98719682066197
12,6450,8.77183540978982
6,1250,7.13089883029635
9,8600,9.0595174822416
12,6020,8.70284253830287
16,11000,9.30565055178051
9,12900,9.46498259034976
17,10000,9.21034037197618
9,6450,8.77183540978982
9,4800,8.47637119689598
17,40000,10.5966347330961
6,3225,8.07868822922987
9,3870,8.26100978602383
6,6450,8.77183540978982
16,2150,7.67322312112171
20,20000,9.90348755253613
9,10320,9.24183903903555
9,5160,8.54869185847561
17,6000,8.69951474821019
11,1290,7.16239749735572
2,2500,7.82404601085629
3,8600,9.0595174822416
16,9000,9.10497985631836
6,7740,8.95415696658377
15,10000,9.21034037197618
12,8600,9.0595174822416
12,6450,8.77183540978982
9,5590,8.62873456614915
12,4515,8.41516046585109
12,7500,8.9226582995244
17,2687,7.89618060861549
6,12000,9.39266192877014
16,16000,9.68034400122192
11,3870,8.26100978602383
12,10750,9.28266103355581
9,9000,9.10497985631836
16,14000,9.5468126085974
9,5570,8.62515033292133
17,20000,9.90348755253613
17,6900,8.83927669058535
9,600,6.39692965521615
9,6450,8.77183540978982
6,14000,9.5468126085974
6,5160,8.54869185847561
12,10800,9.28730141311231
16,6000,8.69951474821019
9,4300,8.36637030168165
12,3870,8.26100978602383
18,10000,9.21034037197618
12,12900,9.46498259034976
12,8600,9.0595174822416
12,8000,8.98719682066197
0,2580,7.85554467791566
9,8000,8.98719682066197
17,12900,9.46498259034976
6,10750,9.28266103355581
12,7310,8.89699855274382
12,6450,8.77183540978982
6,2150,7.67322312112171
6,8600,9.0595174822416
9,3440,8.14322675036744
12,6966,8.84879645092595
9,8000,8.98719682066197
11,6450,8.77183540978982
6,8170,9.00822418785405
12,8600,9.0595174822416
6,10750,9.28266103355581
12,1720,7.4500795698075
12,8600,9.0595174822416
18,16000,9.68034400122192
17,8600,9.0595174822416
12,9600,9.16951837745593
7,3870,8.26100978602383
10,4300,8.36637030168165
12,6880,8.83637393092739
6,5160,8.54869185847561
9,8000,8.98719682066197
13,9600,9.16951837745593
11,4300,8.36637030168165
12,6880,8.83637393092739
12,8170,9.00822418785405
12,7310,8.89699855274382
16,3440,8.14322675036744
13,3225,8.07868822922987
12,6000,8.69951474821019
9,2580,7.85554467791566
12,15200,9.62905070683437
16,12000,9.39266192877014
9,6020,8.70284253830287
1,15480,9.64730414714372
17,9600,9.16951837745593
12,14000,9.5468126085974
6,12900,9.46498259034976
9,3440,8.14322675036744
15,8600,9.0595174822416
17,8000,8.98719682066197
12,6450,8.77183540978982
12,25800,10.1581297709097
17,12040,9.39598971886281
12,6000,8.69951474821019
9,5590,8.62873456614915
17,9600,9.16951837745593
16,40000,10.5966347330961
9,6020,8.70284253830287
17,18000,9.7981270368783
12,10000,9.21034037197618
9,3870,8.26100978602383
11,7848,8.9680140012452
0,7740,8.95415696658377
17,9030,9.10830764641103
5,5160,8.54869185847561
3,6020,8.70284253830287
17,3750,8.22951111896446
9,12040,9.39598971886281
6,9675,9.17730051789798
6,7740,8.95415696658377
7,8600,9.0595174822416
17,21500,9.97580821411575
12,4300,8.36637030168165
9,10320,9.24183903903555
12,6450,8.77183540978982
6,9030,9.10830764641103
9,6020,8.70284253830287
15,24000,10.0858091093301
12,6000,8.69951474821019
17,11000,9.30565055178051
9,6450,8.77183540978982
9,7740,8.95415696658377
2,4300,8.36637030168165
12,10750,9.28266103355581
7,7310,8.89699855274382
16,12000,9.39266192877014
9,7000,8.85366542803745
9,3096,8.03786623470962
17,6400,8.76405326934776
16,8000,8.98719682066197
6,3870,8.26100978602383
12,8600,9.0595174822416
12,8600,9.0595174822416
12,5160,8.54869185847561
15,7000,8.85366542803745
12,24080,10.0891368994228
9,4300,8.36637030168165
6,20000,9.90348755253613
6,4300,8.36637030168165
16,13000,9.47270463644367
17,20000,9.90348755253613
9,1290,7.16239749735572
9,6321,8.7516327024723
11,4300,8.36637030168165
9,6450,8.77183540978982
9,7740,8.95415696658377
12,5160,8.54869185847561
10,7310,8.89699855274382
9,2000,7.60090245954208
13,2580,7.85554467791566
17,30000,10.3089526606443
8,21500,9.97580821411575
9,8923,9.09638749190015
12,20000,9.90348755253613
2,860,6.75693238924755
13,1075,6.98007594056176
17,9460,9.15482766204592
17,15600,9.65502619323763
12,6880,8.83637393092739
12,8600,9.0595174822416
14,12000,9.39266192877014
12,8600,9.0595174822416
20,40000,10.5966347330961
6,5160,8.54869185847561
12,10000,9.21034037197618
12,7000,8.85366542803745
6,7740,8.95415696658377
17,8600,9.0595174822416
16,8600,9.0595174822416
13,5000,8.51719319141624
0,8600,9.0595174822416
16,8000,8.98719682066197
12,2580,7.85554467791566
16,15050,9.61913327017702
16,16000,9.68034400122192
9,3225,8.07868822922987
16,10000,9.21034037197618
17,7396,8.90869459250701
9,10750,9.28266103355581
15,7600,8.93590352627442
12,3000,8.00636756765025
15,32500,10.3889953683178
12,17800,9.78695373628018
6,1290,7.16239749735572
17,8600,9.0595174822416
6,2150,7.67322312112171
9,10000,9.21034037197618
12,10000,9.21034037197618
9,6450,8.77183540978982
12,6450,8.77183540978982
9,5160,8.54869185847561
6,8600,9.0595174822416
6,1720,7.4500795698075
9,9000,9.10497985631836
16,12000,9.39266192877014
9,6450,8.77183540978982
6,3010,8.00969535774292
6,15000,9.61580548008435
9,17200,9.75266466280154
3,10750,9.28266103355581
9,6880,8.83637393092739
9,17028,9.74261432694804
9,18060,9.80145482697098
18,9000,9.10497985631836
3,12900,9.46498259034976
12,2150,7.67322312112171
9,8600,9.0595174822416
9,8600,9.0595174822416
9,12900,9.46498259034976
9,10750,9.28266103355581
17,17600,9.77565418102624
12,5590,8.62873456614915
6,5400,8.59415423255237
9,6880,8.83637393092739
11,8600,9.0595174822416
9,6880,8.83637393092739
2,9460,9.15482766204592
6,6450,8.77183540978982
13,5160,8.54869185847561
16,10000,9.21034037197618
12,12470,9.43108103867408
12,10320,9.24183903903555
5,1500,7.3132203870903
18,8000,8.98719682066197
6,16000,9.68034400122192
14,12000,9.39266192877014
17,20000,9.90348755253613
17,9890,9.19927942461676
13,3440,8.14322675036744
16,12000,9.39266192877014
12,10750,9.28266103355581
9,9460,9.15482766204592
9,3870,8.26100978602383
9,10750,9.28266103355581
9,12900,9.46498259034976
12,16340,9.70137136841399
16,30000,10.3089526606443
9,6880,8.83637393092739
9,6880,8.83637393092739
13,70000,11.1562505210315
9,7740,8.95415696658377
6,8600,9.0595174822416
16,6000,8.69951474821019
9,5160,8.54869185847561
6,7740,8.95415696658377
18,19600,9.88328484521861
